fromNode	toNode	weight
AT5G62480	AT3G26070	0.539272393869551
AT5G62480	AT3G09405	0.505589540650068
AT5G62480	AT3G09410	0.505589540650068
AT5G62480	AT1G27950	0.617423949557606
AT5G62480	AT1G63090	0.636714117927557
AT5G62480	AT1G74590	0.548895983857584
AT5G62480	AT1G74360	0.553219155028924
AT5G62480	AT1G63750	0.527730363188686
AT5G62480	AT1G02530	0.601392457365927
AT5G62480	AT1G02520	0.601392457365927
AT5G62480	AT1G53620	0.518045977242238
AT5G62480	AT1G26420	0.607863677428221
AT5G62480	AT1G33030	0.514306956738279
AT5G62480	AT1G05880	0.548457854832884
AT5G62480	AT1G28470	0.557687967390985
AT5G62480	AT1G21120	0.502059249209959
AT5G62480	AT1G76070	0.522599359846917
AT5G62480	AT1G70420	0.580328988895643
AT5G62480	AT1G03660	0.547650346517194
AT5G62480	AT1G05060	0.592033991490135
AT5G62480	AT2G43000	0.638702282166074
AT5G62480	AT2G16630	0.599118697158763
AT5G62480	AT2G15220	0.612688108531829
AT5G62480	AT2G15120	0.612688108531829
AT5G62480	AT2G38530	0.535999110162423
AT5G62480	AT2G47000	0.517670850124962
AT5G62480	AT2G19190	0.502065308764318
AT5G62260	AT5G59540	0.508559072074246
AT5G62280	AT1G06930	0.517527825196405
AT5G62280	AT1G32640	0.5409320927915
AT5G62330	AT5G62340	0.737348868388526
AT5G62330	AT3G51970	0.510996988657318
AT5G62330	AT4G22010	0.582041715779335
AT5G62340	AT5G50375	0.530114611948073
AT5G62340	AT5G40610	0.515211007403374
AT5G62340	AT5G10130	0.537813548473214
AT5G62340	AT5G10160	0.504745041929289
AT5G62340	AT3G62120	0.566377265046731
AT5G62340	AT3G54960	0.635708108172398
AT5G62340	AT3G51970	0.617323883116093
AT5G62340	AT3G49080	0.554622447874633
AT5G62340	AT4G39660	0.515875548475617
AT5G62340	AT4G29690	0.544545138921318
AT5G62340	AT4G22010	0.71354803316389
AT5G62340	AT1G34130	0.50582721724593
AT5G62340	AT3G16780	0.56192465505581
AT5G62340	AT3G16690	0.500366719602357
AT5G62340	AT3G08890	0.536161751443187
AT5G62340	AT3G03680	0.59756294091807
AT5G62340	AT1G79650	0.678918967388439
AT5G62340	AT1G14960	0.54417041696325
AT5G62340	AT2G17630	0.544369867070231
AT5G62340	AT1G05210	0.564603784422769
AT5G62340	AT1G27140	0.551219527816013
AT5G62340	AT2G25980	0.592787110232839
AT5G61790	AT1G08540	0.52332589590412
AT5G61790	AT5G50460	0.52332589590412
AT5G61790	AT3G15710	0.518954832369933
AT5G61790	AT3G07110	0.501564376212277
AT5G61790	AT1G26850	0.541338262878978
AT5G61790	AT1G09210	0.631159908465647
AT5G61790	AT2G39130	0.504081491132246
AT5G61970	AT1G76400	0.565335705970453
AT5G61970	AT2G35190	0.565011061790901
AT5G61780	AT3G02900	0.510996599131458
AT5G61780	AT1G26850	0.596004302159819
AT5G61410	AT5G10580	0.533447663963948
AT5G61410	AT2G14910	0.619763537830169
AT5G61440	AT5G22920	0.64555444958198
AT5G61440	AT1G52240	0.512073480575301
AT5G61380	AT3G09390	0.596734465841072
AT5G61560	AT5G48400	0.547977781068121
AT5G61560	AT5G39580	0.524481054957465
AT5G61560	AT3G43230	0.50546743483439
AT5G61560	AT4G30790	0.545851920306582
AT5G61560	AT3G21720	0.562550978488925
AT5G61560	AT3G13950	0.512846123664198
AT5G61560	AT3G17410	0.608575954253636
AT5G61560	AT1G13340	0.549211874955864
AT5G61560	AT2G43510	0.55488272999902
AT5G61560	AT1G32940	0.528990288284561
AT5G61560	AT1G28470	0.508120319962029
AT5G61560	AT1G77000	0.52072823984275
AT5G61590	AT2G15890	0.529995138053786
AT5G61530	AT2G02390	0.525842132998998
AT5G61010	AT3G26210	0.567503237509756
AT5G61010	AT1G27030	0.543581147760621
AT5G61010	AT2G37760	0.553925368017006
AT5G61170	AT5G54970	0.682842997796347
AT5G61170	AT3G47370	0.520225477032482
AT5G61170	AT3G44590	0.672061080172848
AT5G61170	AT4G10480	0.623731953540666
AT5G61170	AT1G34130	0.515031715050982
AT5G61170	AT1G07070	0.504983207000917
AT5G61170	AT3G16780	0.527201227828382
AT5G61170	AT1G09200	0.537795772474607
AT5G61240	AT5G42510	0.532348605118858
AT5G61240	AT5G42500	0.532348605118858
AT5G61240	AT3G11320	0.501981322660028
AT5G61240	AT1G52910	0.506378749597593
AT5G61240	AT2G31680	0.638344276077593
AT5G61240	AT1G65310	0.574780133650112
AT5G61250	AT5G18780	0.511921837503762
AT5G61250	AT3G01770	0.524628370193546
AT5G61250	AT2G04795	0.515159202097985
AT5G61250	AT2G37410	0.514119425074215
AT5G61250	AT2G35490	0.551222471057146
AT5G61250	AT2G46750	0.548032601924385
AT5G61210	AT5G60280	0.60721026641643
AT5G61210	AT5G59820	0.509371879752597
AT5G61210	AT5G45670	0.551085024466165
AT5G61210	AT5G39580	0.644862344468249
AT5G61210	AT5G22500	0.558171888355372
AT5G61210	AT5G22270	0.517083732373168
AT5G61210	AT5G07390	0.512604409547888
AT5G61210	AT3G62150	0.53021990680255
AT5G61210	AT3G59080	0.535260017358535
AT5G61210	AT3G55270	0.507913575086527
AT5G61210	AT3G53160	0.537338564320068
AT5G61210	AT3G52400	0.581651360716568
AT5G61210	AT3G50260	0.649314496638234
AT5G61210	AT4G33050	0.511784671496984
AT5G61210	AT4G30790	0.663975378807318
AT5G61210	AT4G29020	0.500428980828475
AT5G61210	AT4G26120	0.534713866296915
AT5G61210	AT4G19980	0.647922008813941
AT5G61210	AT4G18250	0.630528885111864
AT5G61210	AT1G18570	0.641633670760147
AT5G61210	AT3G14770	0.540956225682554
AT5G61210	AT3G19580	0.67093051190024
AT5G61210	AT3G15060	0.549106504300453
AT5G61210	AT3G12700	0.564491231004897
AT5G61210	AT3G21720	0.553599181720378
AT5G61210	AT3G08760	0.632697350770781
AT5G61210	AT3G01970	0.608859293229633
AT5G61210	AT1G13340	0.560476592448136
AT5G61210	AT1G19020	0.537133804797147
AT5G61210	AT1G69790	0.54793398997087
AT5G61210	AT1G26420	0.534349546505935
AT5G61210	AT1G32940	0.502610301108673
AT5G61210	AT1G28380	0.57560964828793
AT5G61210	AT1G21120	0.51204040623369
AT5G61210	AT1G28600	0.64428496350052
AT5G61210	AT2G28570	0.528135932336817
AT5G61210	AT1G03660	0.578311915976007
AT5G61210	AT1G77000	0.501283102684905
AT5G61210	AT2G39400	0.535849092454119
AT5G61210	AT2G33850	0.504246361278246
AT5G61350	AT4G30320	0.524915075086097
AT5G61350	AT3G24670	0.543233959976195
AT5G61350	AT3G02900	0.516699094781044
AT5G61350	AT2G45750	0.544920927633675
AT5G60660	AT5G56540	0.692305356723123
AT5G60660	AT5G54370	0.677995132385612
AT5G60660	AT5G53250	0.603867189684479
AT5G60660	AT5G47450	0.551642947593948
AT5G60660	AT5G46900	0.769615727310707
AT5G60660	AT5G46890	0.769615727310707
AT5G60660	AT5G42180	0.627469629132173
AT5G60660	AT5G23830	0.508817805734849
AT5G60660	AT5G23840	0.528650752929132
AT5G60660	AT5G15350	0.512548562332605
AT5G60660	AT5G05500	0.608491492632081
AT5G60660	AT5G03040	0.516117479964901
AT5G60660	AT3G56230	0.584816649457016
AT5G60660	AT3G54770	0.564520619624075
AT5G60660	AT4G33790	0.602453041411591
AT5G60660	AT4G31470	0.611137963833366
AT5G60660	AT4G29180	0.583041048907314
AT5G60660	AT4G28050	0.56402713308276
AT5G60660	AT4G26320	0.763252405949577
AT5G60660	AT4G12520	0.612430357340153
AT5G60660	AT4G12510	0.612430357340153
AT5G60660	AT4G09990	0.772469469787659
AT5G60660	AT1G22330	0.591660605185734
AT5G60660	AT3G14850	0.680643106232497
AT5G60660	AT3G17780	0.549478637558482
AT5G60660	AT3G16240	0.528085839192728
AT5G60660	AT3G10710	0.51834863436723
AT5G60660	AT3G08930	0.562824511041481
AT5G60660	AT3G11550	0.50862171566766
AT5G60660	AT1G12560	0.761876889578948
AT5G60660	AT1G52910	0.640398394691564
AT5G60660	AT1G74210	0.538153459201595
AT5G60660	AT1G62980	0.530437795543469
AT5G60660	AT1G14290	0.683530597750824
AT5G60660	AT1G63450	0.607511035346256
AT5G60660	AT1G33800	0.536163890167586
AT5G60660	AT1G15210	0.570801931504602
AT5G60660	AT2G22170	0.550166194447077
AT5G60660	AT2G04780	0.521016595231886
AT5G60660	AT2G21880	0.595708150628897
AT5G60660	AT1G67330	0.550398447675426
AT5G60660	AT1G04040	0.787985714535783
AT5G60660	AT1G03870	0.686177883466271
AT5G60660	AT1G30870	0.509570246491536
AT5G60660	AT1G62480	0.572644762655036
AT5G60660	AT1G62660	0.545653220486291
AT5G60660	AT2G39040	0.660709627571116
AT5G60660	AT2G16980	0.506735459374335
AT5G60660	AT2G46140	0.585444308404211
AT5G60660	AT2G25810	0.640794035349452
AT5G60660	AT2G23410	0.69778112993365
AT5G60950	AT5G53250	0.556153758560138
AT5G60950	AT5G48230	0.623031793463215
AT5G60950	AT5G47770	0.542254772596036
AT5G60950	AT5G42180	0.556320743694999
AT5G60950	AT5G39320	0.554565512335861
AT5G60950	AT5G10130	0.510940819576525
AT5G60950	AT4G30060	0.509470119991582
AT5G60950	AT4G28050	0.586463882302308
AT5G60950	AT4G13440	0.579394362343391
AT5G60950	AT4G11210	0.620929989420845
AT5G60950	AT3G12540	0.601552002119713
AT5G60950	AT3G14790	0.519851613367994
AT5G60950	AT3G24670	0.584835902840974
AT5G60950	AT3G29250	0.654004546894147
AT5G60950	AT3G07950	0.509945375550234
AT5G60950	AT1G19360	0.531890646211205
AT5G60950	AT1G15210	0.515624277360653
AT5G60950	AT1G75780	0.525378454459849
AT5G60950	AT2G22170	0.513381800941308
AT5G60950	AT1G61770	0.511028277500846
AT5G60950	AT1G03870	0.560703025449071
AT5G60950	AT1G23750	0.622302696565028
AT5G60950	AT2G18800	0.617377140942912
AT5G60950	AT2G45750	0.571485135366243
AT5G60950	AT2G38360	0.588201875903986
AT5G60950	AT2G41970	0.657160350747587
AT5G61000	AT5G08020	0.596796458180883
AT5G61000	AT4G26760	0.510309418518426
AT5G61000	AT2G34050	0.695943309346311
AT5G61000	AT3G19820	0.518531684458557
AT5G61000	AT3G14740	0.677532420808953
AT5G61000	AT1G04190	0.503609771460575
AT5G60710	AT5G51070	0.540006206654696
AT5G60710	AT5G49770	0.611682908296269
AT5G60710	AT5G48400	0.548742316184366
AT5G60710	AT5G45670	0.649316737003056
AT5G60710	AT5G22500	0.538683765019898
AT5G60710	AT5G22300	0.550308208540798
AT5G60710	AT1G42970	0.550308208540798
AT5G60710	AT5G10510	0.585309140341325
AT5G60710	AT5G07390	0.606382951654943
AT5G60710	AT5G01870	0.534491559550075
AT5G60710	AT3G63380	0.523105568703824
AT5G60710	AT3G61100	0.55056307810518
AT5G60710	AT3G55270	0.599711985812172
AT5G60710	AT3G54850	0.589887550566804
AT5G60710	AT3G47730	0.640324818992288
AT5G60710	AT3G48020	0.590120093762886
AT5G60710	AT3G43230	0.615640321890022
AT5G60710	AT4G33070	0.543578912464567
AT5G60710	AT4G29020	0.518172021557865
AT5G60710	AT4G26270	0.56164651706657
AT5G60710	AT4G24510	0.558976155722568
AT5G60710	AT4G08780	0.537339365972581
AT5G60710	AT4G04890	0.550747779422842
AT5G60710	AT4G03320	0.580782340140999
AT5G60710	AT1G07135	0.510246533640373
AT5G60710	AT3G22160	0.652008123677194
AT5G60710	AT3G13330	0.506998202842728
AT5G60710	AT3G21720	0.508281406719351
AT5G60710	AT3G23570	0.537152571078277
AT5G60710	AT3G17410	0.654209807412379
AT5G60710	AT3G08760	0.54505615067603
AT5G60710	AT1G27950	0.512383986143211
AT5G60710	AT1G71140	0.51499002433196
AT5G60710	AT1G79880	0.505587775464441
AT5G60710	AT1G51500	0.562352921128594
AT5G60710	AT2G43500	0.539458947288106
AT5G60710	AT2G43510	0.520927043629868
AT5G60710	AT1G32940	0.512516874228583
AT5G60710	AT1G28470	0.603854921257139
AT5G60710	AT1G63440	0.537458592027663
AT5G60710	AT1G76070	0.572345308008312
AT5G60710	AT1G72900	0.509643096707074
AT5G60710	AT1G54130	0.545589712779969
AT5G60710	AT2G36930	0.62268557706169
AT5G60710	AT2G42840	0.528486119244914
AT5G60710	AT2G28570	0.520941751801479
AT5G60710	AT1G77000	0.597343938581185
AT5G60710	AT1G61560	0.735399212265433
AT5G60710	AT2G42890	0.580984978374438
AT5G60710	AT2G20920	0.587831153104663
AT5G60710	AT2G07727	0.709516221093274
AT5G60710	AT2G47710	0.629730122131802
AT5G60710	AT2G38290	0.691164463866352
AT5G60710	AT2G44080	0.598229677047704
AT5G60710	AT2G26670	0.601026248486049
AT5G60280	AT5G59820	0.518087586797652
AT5G60280	AT5G49520	0.506980496167538
AT5G60280	AT5G39580	0.627508228037959
AT5G60280	AT5G38910	0.534257998026169
AT5G60280	AT5G38900	0.522705491830943
AT5G60280	AT5G22270	0.517273493285022
AT5G60280	AT3G59080	0.626127023221628
AT5G60280	AT3G53160	0.52006120912218
AT5G60280	AT4G36110	0.527471961224066
AT5G60280	AT4G26120	0.613300990133761
AT5G60280	AT4G09100	0.52497805954896
AT5G60280	AT1G07000	0.521449478305429
AT5G60280	AT1G36640	0.540910354292129
AT5G60280	AT3G28510	0.510612499508715
AT5G60280	AT3G25610	0.543531893461159
AT5G60280	AT3G18250	0.527811294140623
AT5G60280	AT3G14470	0.503331517363538
AT5G60280	AT3G12700	0.545931222437383
AT5G60280	AT3G21720	0.54690249473084
AT5G60280	AT1G19020	0.576522787288673
AT5G60280	AT1G68450	0.543641840397937
AT5G60280	AT1G69790	0.537069108481627
AT5G60280	AT1G02530	0.529066578217023
AT5G60280	AT1G02520	0.529066578217023
AT5G60280	AT1G26420	0.518832177091377
AT5G60280	AT1G72900	0.527278098945336
AT5G60280	AT1G28600	0.518219621008716
AT5G60280	AT1G03660	0.563790759546199
AT5G60280	AT2G43000	0.521093484858377
AT5G60280	AT2G46600	0.51015114239149
AT5G60280	AT2G47000	0.501495641550273
AT5G60280	AT2G38470	0.515410184339608
AT5G60280	AT2G30750	0.518664448147382
AT5G60410	AT5G04720	0.519692265132179
AT5G60540	AT5G59440	0.639320854874297
AT5G60540	AT5G37070	0.596043477297588
AT5G60540	AT5G03660	0.668617626958092
AT5G60540	AT5G02150	0.581626085876074
AT5G60540	AT3G45770	0.588198333529066
AT5G60540	AT4G32940	0.661238598589517
AT5G60540	AT1G33970	0.618316828384129
AT5G60540	AT1G56200	0.52869627457524
AT5G60540	AT1G69490	0.575434004235239
AT5G60540	AT3G26770	0.610192515307739
AT5G60540	AT3G17590	0.51836076967928
AT5G60540	AT3G09900	0.521483439173453
AT5G60540	AT3G01770	0.531231451440266
AT5G60540	AT1G71040	0.509413795584158
AT5G60540	AT1G05890	0.564981635937928
AT5G60540	AT1G33060	0.634913057497056
AT5G60540	AT1G62040	0.559201618811957
AT5G59870	AT1G29250	0.51858722054732
AT5G59870	AT1G09200	0.568188165742937
AT5G59820	AT5G58120	0.627537663675557
AT5G59820	AT5G57510	0.828384597735678
AT5G59820	AT5G48400	0.587816302262337
AT5G59820	AT5G42830	0.630863198165026
AT5G59820	AT5G42380	0.657239703098913
AT5G59820	AT5G41750	0.737414735527344
AT5G59820	AT5G41740	0.737414735527344
AT5G59820	AT5G40690	0.76072826467893
AT5G59820	AT5G40010	0.737558853871694
AT5G59820	AT5G39580	0.771605070301248
AT5G59820	AT5G38910	0.753198712087272
AT5G59820	AT5G38900	0.651938419072767
AT5G59820	AT5G22530	0.574761980134973
AT5G59820	AT5G22270	0.673420954915964
AT5G59820	AT5G13320	0.546255519337924
AT5G59820	AT5G11210	0.541825879095465
AT5G59820	AT5G05190	0.552330860682369
AT5G59820	AT3G62150	0.616431270664379
AT5G59820	AT3G61390	0.691655529854409
AT5G59820	AT3G61190	0.525735994770125
AT5G59820	AT3G59080	0.614547944712958
AT5G59820	AT3G55890	0.548438664309563
AT5G59820	AT3G55790	0.679161511807464
AT5G59820	AT3G55470	0.685182085514045
AT5G59820	AT3G54150	0.521626846111581
AT5G59820	AT3G53150	0.504918301320818
AT5G59820	AT3G53160	0.791244349999164
AT5G59820	AT3G47730	0.603148910846828
AT5G59820	AT3G45730	0.509077106593386
AT5G59820	AT4G37900	0.637622241056901
AT5G59820	AT4G38060	0.513419795149466
AT5G59820	AT4G37290	0.547567367096314
AT5G59820	AT4G37370	0.702851859324875
AT5G59820	AT4G33220	0.58094958827015
AT5G59820	AT4G31970	0.761267957257572
AT5G59820	AT4G31710	0.683357229863335
AT5G59820	AT4G30790	0.66942867112534
AT5G59820	AT4G28460	0.783382453371638
AT5G59820	AT4G26270	0.647330127088049
AT5G59820	AT4G26200	0.664133362165676
AT5G59820	AT4G26120	0.513649985266678
AT5G59820	AT4G23190	0.519046579534111
AT5G59820	AT4G21620	0.612146669144825
AT5G59820	AT4G21380	0.586451895684833
AT5G59820	AT4G20000	0.556916855802523
AT5G59820	AT4G18990	0.638090547423132
AT5G59820	AT4G18250	0.594943150416135
AT5G59820	AT4G12280	0.571725848314927
AT5G59820	AT4G12290	0.571725848314927
AT5G59820	AT4G09100	0.670563235281263
AT5G59820	AT4G04990	0.660254189129426
AT5G59820	AT4G03320	0.551527097935425
AT5G59820	AT1G18570	0.530785967980396
AT5G59820	AT1G17960	0.604724283533288
AT5G59820	AT1G07000	0.746408182310467
AT5G59820	AT1G55020	0.532457768545655
AT5G59820	AT1G66700	0.608442973729127
AT5G59820	AT1G66690	0.608442973729127
AT5G59820	AT3G10930	0.590991473211195
AT5G59820	AT1G36640	0.509327160200615
AT5G59820	AT1G66090	0.67421529754817
AT5G59820	AT3G14770	0.666779716827522
AT5G59820	AT3G28210	0.705357721164515
AT5G59820	AT3G28510	0.671606085814968
AT5G59820	AT3G22260	0.546095370344591
AT5G59820	AT3G25610	0.772999035967747
AT5G59820	AT3G19580	0.620712242738472
AT5G59820	AT3G18250	0.74368306625164
AT5G59820	AT3G15060	0.550282296513949
AT5G59820	AT3G23250	0.606696472654716
AT5G59820	AT3G21720	0.714951414924441
AT5G59820	AT3G13950	0.548116016162401
AT5G59820	AT3G15500	0.705869345838126
AT5G59820	AT3G02840	0.500665316729241
AT5G59820	AT3G08760	0.65712466499956
AT5G59820	AT3G01970	0.527040665661706
AT5G59820	AT3G03670	0.649305718098698
AT5G59820	AT3G03870	0.52347871335709
AT5G59820	AT3G09260	0.52347871335709
AT5G59820	AT1G13340	0.715254394132051
AT5G59820	AT1G01560	0.736189144982989
AT5G59820	AT1G19020	0.721911502777606
AT5G59820	AT1G28010	0.55638526441315
AT5G59820	AT1G76700	0.612425693889135
AT5G59820	AT1G74360	0.506033053309151
AT5G59820	AT1G68450	0.846104491519069
AT5G59820	AT1G69790	0.816563693471883
AT5G59820	AT2G41730	0.528734594096619
AT5G59820	AT1G02580	0.502104389142411
AT5G59820	AT1G21525	0.521160641739147
AT5G59820	AT1G21520	0.521160641739147
AT5G59820	AT1G02530	0.722799175279424
AT5G59820	AT1G02520	0.722799175279424
AT5G59820	AT1G53620	0.705630141537118
AT5G59820	AT1G26420	0.669623495580024
AT5G59820	AT1G26410	0.758053102998813
AT5G59820	AT1G26390	0.759783989749854
AT5G59820	AT1G26380	0.738212560424108
AT5G59820	AT1G32920	0.533052684711035
AT5G59820	AT1G33030	0.61469907302322
AT5G59820	AT1G32940	0.63216902395654
AT5G59820	AT1G32960	0.650269430326027
AT5G59820	AT1G05880	0.570595886960677
AT5G59820	AT1G28470	0.539466861661155
AT5G59820	AT1G21120	0.522200030431291
AT5G59820	AT1G01190	0.537211972937835
AT5G59820	AT1G76070	0.50487904484666
AT5G59820	AT4G37390	0.582694042319513
AT5G59820	AT1G59500	0.582694042319513
AT5G59820	AT1G48260	0.803577107972432
AT5G59820	AT1G72900	0.514946662406784
AT5G59820	AT1G28600	0.675795921618145
AT5G59820	AT2G04070	0.698289049372961
AT5G59820	AT2G21900	0.743735420038651
AT5G59820	AT2G36440	0.666363908034154
AT5G59820	AT1G61820	0.604474653174462
AT5G59820	AT1G70420	0.533025103940191
AT5G59820	AT1G55780	0.728818344109218
AT5G59820	AT1G55790	0.728818344109218
AT5G59820	AT1G05340	0.631889327060077
AT5G59820	AT1G03660	0.752879590853224
AT5G59820	AT1G23710	0.663949252243091
AT5G59820	AT1G05060	0.665973120661451
AT5G59820	AT2G02000	0.562338727828328
AT5G59820	AT2G02010	0.562338727828328
AT5G59820	AT2G43000	0.684017695006727
AT5G59820	AT2G16630	0.659681030290221
AT5G59820	AT2G20920	0.585958371965416
AT5G59820	AT2G32190	0.594712683602577
AT5G59820	AT2G32210	0.594712683602577
AT5G59820	AT2G32190	0.546221338285235
AT5G59820	AT2G01300	0.648088570927614
AT5G59820	AT2G35730	0.527499363466876
AT5G59820	AT2G15220	0.507402221496702
AT5G59820	AT2G15120	0.507402221496702
AT5G59820	AT2G07727	0.526374955063544
AT5G59820	AT2G18670	0.601408703009129
AT5G59820	AT2G18680	0.601408703009129
AT5G59820	AT2G29250	0.521599724112409
AT5G59820	AT2G29220	0.592129800981509
AT5G59820	AT2G29350	0.601683095636778
AT5G59820	AT2G23830	0.835169486835825
AT5G59820	AT2G47000	0.535567792400794
AT5G59820	AT2G39400	0.66040454548022
AT5G59820	AT2G38340	0.608869034556442
AT5G59820	AT2G38470	0.535128628625558
AT5G59820	AT2G45550	0.556783521890898
AT5G59820	AT2G30750	0.745338398048018
AT5G59820	AT2G30770	0.591481183029793
AT5G59420	AT4G30140	0.516906476172728
AT5G59420	AT3G16190	0.520712076473613
AT5G59540	AT5G56260	0.502018506184923
AT5G59540	AT5G55560	0.523257719474166
AT5G59540	AT5G46180	0.505798747299516
AT5G59540	AT5G40370	0.58025097766639
AT5G59540	AT5G37070	0.577283659679876
AT5G59540	AT5G22300	0.534377054784126
AT5G59540	AT1G42970	0.534377054784126
AT5G59540	AT5G10510	0.52586987784695
AT5G59540	AT5G06360	0.543292260920585
AT5G59540	AT5G02790	0.554715032304378
AT5G59540	AT3G54040	0.647526702769904
AT5G59540	AT3G47530	0.526962232701259
AT5G59540	AT4G39330	0.653665073420182
AT5G59540	AT4G38540	0.535230236766023
AT5G59540	AT4G37870	0.635111848666863
AT5G59540	AT4G28390	0.501572501898227
AT5G59540	AT4G25880	0.626580566969765
AT5G59540	AT4G11650	0.669552553648354
AT5G59540	AT4G08150	0.52302584924383
AT5G59540	AT4G02280	0.503709851857863
AT5G59540	AT1G56200	0.506788586051493
AT5G59540	AT1G69490	0.521605386430112
AT5G59540	AT3G19200	0.527223046123289
AT5G59540	AT3G26090	0.538704222558916
AT5G59540	AT3G17590	0.527796566669218
AT5G59540	AT3G08770	0.565661652082536
AT5G59540	AT3G11830	0.512439206047143
AT5G59540	AT1G51500	0.591270989327163
AT5G59540	AT2G47260	0.534608147616262
AT5G59540	AT1G63440	0.604715825626888
AT5G59540	AT1G02850	0.564569954106317
AT5G59540	AT2G42790	0.505861016491053
AT5G59540	AT2G18370	0.645905216653394
AT5G59540	AT2G18360	0.510888369195419
AT5G59540	AT2G15090	0.520844941356239
AT5G59540	AT2G45920	0.595417621014209
AT5G59540	AT2G44010	0.54293547242182
AT5G59700	AT5G56600	0.509503294565693
AT5G59700	AT3G58550	0.630431177348874
AT5G59700	AT4G38580	0.604506668270798
AT5G59480	AT2G25160	0.502562005618687
AT5G59320	AT5G02540	0.54638056791572
AT5G59320	AT5G01870	0.579376622484249
AT5G59320	AT3G55910	0.583741582765671
AT5G59320	AT3G55890	0.583741582765671
AT5G59320	AT4G39330	0.603938376513494
AT5G59320	AT4G33450	0.583418941402164
AT5G59320	AT4G32950	0.607290266184067
AT5G59320	AT4G29020	0.519730904484185
AT5G59320	AT4G23680	0.573385603385874
AT5G59320	AT4G20230	0.539748347393013
AT5G59320	AT4G12500	0.50383765227415
AT5G59320	AT4G08780	0.610794318655258
AT5G59320	AT3G20470	0.570977200510325
AT5G59320	AT3G16220	0.505537306676872
AT5G59320	AT3G02550	0.514455492334493
AT5G59320	AT3G08770	0.556522192674522
AT5G59320	AT3G02110	0.545745728223958
AT5G59320	AT1G27950	0.515001551278843
AT5G59320	AT1G55260	0.651067539081979
AT5G59320	AT1G29670	0.660753261660899
AT5G59320	AT1G18860	0.523965618732543
AT5G59320	AT1G13110	0.556650337584014
AT5G59320	AT2G31945	0.518972619298556
AT5G59320	AT2G42840	0.518182915651047
AT5G59320	AT2G22540	0.506443258494473
AT5G59320	AT1G78960	0.609230153985381
AT5G59320	AT1G78780	0.526697189769142
AT5G59320	AT2G15090	0.721068513827806
AT5G59320	AT2G38530	0.645741669022463
AT5G59320	AT2G16890	0.546625601940255
AT5G59290	AT5G53250	0.532891828807423
AT5G59290	AT5G52560	0.527540480552065
AT5G59290	AT5G49270	0.565061924065523
AT5G59290	AT5G46900	0.523730598269372
AT5G59290	AT5G46890	0.523730598269372
AT5G59290	AT5G39320	0.543381319995786
AT5G59290	AT5G23210	0.647609589378522
AT5G59290	AT5G16590	0.594336905760615
AT5G59290	AT5G03040	0.501316843260883
AT5G59290	AT3G56230	0.572313351735196
AT5G59290	AT4G30170	0.552581399122035
AT5G59290	AT4G27270	0.521994658059331
AT5G59290	AT4G20870	0.538192148310228
AT5G59290	AT4G13440	0.636399123428107
AT5G59290	AT4G00680	0.615983577486608
AT5G59290	AT3G12540	0.504394960656844
AT5G59290	AT1G73300	0.522996325221188
AT5G59290	AT5G36180	0.522996325221188
AT5G59290	AT1G62980	0.503899229183962
AT5G59290	AT1G01750	0.573343287969749
AT5G59290	AT2G22170	0.573148366465303
AT5G59290	AT1G52060	0.548335051631396
AT5G59290	AT1G03870	0.526592057279557
AT5G59290	AT2G02960	0.521593001053121
AT5G59290	AT2G41970	0.515048155344404
AT5G59430	AT4G26370	0.523328760928674
AT5G59530	AT5G55560	0.607064248051743
AT5G59530	AT5G48175	0.529281567315041
AT5G59530	AT5G22300	0.691743330455948
AT5G59530	AT1G42970	0.691743330455948
AT5G59530	AT3G53540	0.502716507222387
AT5G59530	AT3G48020	0.518037589472707
AT5G59530	AT4G38540	0.571908223199259
AT5G59530	AT4G37870	0.556747143788671
AT5G59530	AT4G28390	0.747025384284181
AT5G59530	AT4G21580	0.524677028785966
AT5G59530	AT4G08780	0.543524470684267
AT5G59530	AT4G02280	0.620070055629508
AT5G59530	AT3G13610	0.625423468729708
AT5G59530	AT3G52340	0.551061877030395
AT5G59530	AT2G18120	0.516043039065887
AT5G59530	AT3G26830	0.577850906799771
AT5G59530	AT1G18970	0.636798090937274
AT5G59530	AT1G55200	0.507904256515621
AT5G59530	AT1G73220	0.510120668683697
AT5G59530	AT1G74590	0.572960624590383
AT5G59530	AT2G47260	0.557073009339084
AT5G59530	AT2G43500	0.534688625397079
AT5G59530	AT1G12200	0.590398422292483
AT5G59530	AT1G63440	0.626261831891437
AT5G59530	AT1G33110	0.511250130874781
AT5G59530	AT1G02930	0.679333321615637
AT5G59530	AT1G02920	0.679333321615637
AT5G59530	AT1G70810	0.546352431742157
AT5G59530	AT1G11330	0.565233337623194
AT5G59530	AT2G17220	0.680427567964721
AT5G59530	AT2G36930	0.511945530754977
AT5G59530	AT1G02220	0.80786276718424
AT5G59530	AT1G60730	0.593354604087903
AT5G59530	AT1G77120	0.595955435378847
AT5G59530	AT2G24180	0.623058702137535
AT5G59530	AT2G16890	0.524205238656892
AT5G59530	AT2G29990	0.641972696275564
AT5G59530	AT2G23760	0.559950283179774
AT5G59530	AT2G02850	0.746591676703551
AT5G59440	AT5G53350	0.556705965355088
AT5G59440	AT5G47810	0.681770789295924
AT5G59440	AT5G45250	0.508395773100782
AT5G59440	AT4G38540	0.534139522245694
AT5G59440	AT4G32940	0.578169180002131
