fromNode	toNode	weight
AT5G56480	AT3G28080	0.629398855438131
AT5G56480	AT3G15620	0.654499093405705
AT5G56490	AT1G15190	0.625795969946024
AT5G56450	AT4G39753	0.65112526313026
AT5G56450	AT1G52800	0.601067979390554
AT5G55620	AT1G77510	0.691381577862187
AT5G55620	AT2G14590	0.663433476726246
AT5G55700	AT2G13270	0.614276110444378
AT5G55920	AT5G08180	0.63834670173919
AT5G55920	AT2G32220	0.614505719264493
AT5G55930	AT5G51190	0.601840425252424
AT5G55930	AT5G41060	0.66428917224408
AT5G55930	AT5G37770	0.60544594914582
AT5G55930	AT4G29780	0.604057506500109
AT5G55930	AT4G27652	0.695710562752104
AT5G55930	AT4G13310	0.639329332492567
AT5G55930	AT4G13290	0.639329332492567
AT5G55930	AT1G51700	0.607034956019413
AT5G55930	AT3G30240	0.637662340787805
AT5G55930	AT2G17470	0.71880699765219
AT5G55930	AT1G66400	0.641741611817699
AT5G55930	AT1G02550	0.620102657511966
AT5G55930	AT1G14480	0.632443664506231
AT5G55930	AT1G21810	0.652885092165031
AT5G55930	AT1G14110	0.623570297361307
AT5G55930	AT1G61340	0.636556015461369
AT5G55930	AT2G02130	0.661497888956006
AT5G55970	AT5G15290	0.659786839238852
AT5G55970	AT5G10450	0.611623572422362
AT5G55970	AT1G64280	0.698930060906957
AT5G56010	AT5G45400	0.617198176734101
AT5G56000	AT5G45400	0.617198176734101
AT5G56020	AT5G44360	0.751564236572256
AT5G56030	AT5G49910	0.751276832365836
AT5G56030	AT5G47870	0.624810566886854
AT5G56030	AT5G08050	0.631718952470228
AT5G56030	AT4G37370	0.680532348723055
AT5G56030	AT4G34131	0.62662039441922
AT5G56030	AT4G34135	0.62662039441922
AT5G56030	AT3G25250	0.686756259186383
AT5G56030	AT3G16050	0.824679964267803
AT5G56030	AT2G25140	0.642652036568643
AT5G56030	AT2G22590	0.600907721647221
AT5G56030	AT2G29500	0.648148394940977
AT5G56030	AT2G44940	0.633998269866233
AT5G56070	AT4G11730	0.615893711985885
AT5G56070	AT2G27410	0.604362063394678
AT5G56100	AT5G51390	0.718931350961145
AT5G56100	AT5G49448	0.726679055729446
AT5G56100	AT5G49450	0.726679055729446
AT5G56100	AT5G49360	0.898587806808169
AT5G56100	AT5G01980	0.898587806808169
AT5G56100	AT5G43520	0.661007832362147
AT5G56100	AT5G41080	0.715264065395011
AT5G56100	AT5G24490	0.77160334980258
AT5G56100	AT5G22920	0.797671103981308
AT5G56100	AT5G19120	0.684768386727253
AT5G56100	AT5G18670	0.932372751374592
AT5G56100	AT5G18170	0.709880710083518
AT5G56100	AT5G16370	0.766667677643911
AT5G56100	AT5G16340	0.766667677643911
AT5G56100	AT5G07080	0.92604994632076
AT5G56100	AT5G06800	0.748391123463217
AT5G56100	AT3G61060	0.830926274179684
AT5G56100	AT3G59480	0.734379815521407
AT5G56100	AT3G56400	0.898845157573018
AT5G56100	AT3G52840	0.609522417656902
AT5G56100	AT3G48360	0.715373189735996
AT5G56100	AT3G45700	0.871636401646397
AT5G56100	AT3G45300	0.786095779181536
AT5G56100	AT4G37540	0.724033492355266
AT5G56100	AT4G37610	0.85813112262594
AT5G56100	AT4G35770	0.914725310748886
AT5G56100	AT4G33730	0.689717701014762
AT5G56100	AT4G32870	0.779723543022651
AT5G56100	AT4G28240	0.604347223115776
AT5G56100	AT4G08300	0.639040621275103
AT5G56100	AT4G05080	0.695095629148252
AT5G56100	AT4G04070	0.718366862025207
AT5G56100	AT1G25550	0.761485571950014
AT5G56100	AT1G25560	0.680982860334264
AT5G56100	AT3G11280	0.603041879014817
AT5G56100	AT3G31940	0.601554329239328
AT5G56100	AT3G14220	0.636823752276934
AT5G56100	AT3G30775	0.663623353426086
AT5G56100	AT2G40750	0.786719153743275
AT5G56100	AT1G52240	0.94747939126181
AT5G56100	AT3G29240	0.634543708344746
AT5G56100	AT3G23030	0.637618869049885
AT5G56100	AT3G23080	0.837099607831562
AT5G56100	AT3G19930	0.651729213298506
AT5G56100	AT3G19390	0.771023985509323
AT5G56100	AT3G15630	0.878260687097959
AT5G56100	AT3G15450	0.853518856483779
AT5G56100	AT3G06850	0.871978232091069
AT5G56100	AT3G02850	0.66102169245843
AT5G56100	AT3G10020	0.68675878727737
AT5G56100	AT3G01175	0.688734266788713
AT5G56100	AT1G13260	0.704240326928334
AT5G56100	AT3G16350	0.825472759637534
AT5G56100	AT1G01620	0.603032442588755
AT5G56100	AT1G76570	0.718899336155669
AT5G56100	AT1G76590	0.765705746980563
AT5G56100	AT1G80380	0.816114755138089
AT5G56100	AT1G80440	0.875074053964277
AT5G56100	AT1G32460	0.759568976012412
AT5G56100	AT1G15040	0.916419851363808
AT5G56100	AT1G06110	0.737121010511813
AT5G56100	AT1G18460	0.639095908621646
AT5G56100	AT1G16170	0.615274870252075
AT5G56100	AT1G11380	0.6267983018845
AT5G56100	AT1G33700	0.637326414912164
AT5G56100	AT1G64460	0.611039012211756
AT5G56100	AT1G80180	0.629122436880978
AT5G56100	AT4G37390	0.629826079371219
AT5G56100	AT1G59500	0.629826079371219
AT5G56100	AT1G72820	0.615797223005679
AT5G56100	AT1G23390	0.842482418279129
AT5G56100	AT1G03090	0.742688211651228
AT5G56100	AT1G30730	0.789471113788385
AT5G56100	AT1G30720	0.789471113788385
AT5G56100	AT2G38820	0.638579322714128
AT5G56100	AT2G13360	0.768645393856051
AT5G56100	AT2G20520	0.702938476650938
AT5G56100	AT2G31810	0.875923607024902
AT5G56100	AT1G60010	0.663153625957514
AT5G56100	AT1G79360	0.847184436766147
AT5G56100	AT1G70290	0.788636165557549
AT5G56100	AT1G12010	0.635434563006232
AT5G56100	AT1G61810	0.624592748328773
AT5G56100	AT1G10340	0.802866771057294
AT5G56100	AT1G10140	0.646458108851994
AT5G56100	AT1G09080	0.633509706155689
AT5G56100	AT2G17880	0.65403954875158
AT5G56100	AT1G03610	0.855992106021454
AT5G56100	AT2G20670	0.637529951023941
AT5G56100	AT2G15890	0.673499068487291
AT5G56100	AT2G18700	0.798134818823335
AT5G56100	AT2G29340	0.692188916423125
AT5G56100	AT2G25900	0.843177755682897
AT5G56100	AT2G19800	0.681062201553235
AT5G56100	AT2G19810	0.614659250141219
AT5G56100	AT2G39570	0.622987113843294
AT5G56100	AT2G41430	0.799191293130918
AT5G56100	AT2G43890	0.734728594508268
AT5G56100	AT2G44380	0.816017545186455
AT5G56100	AT2G30600	0.804394667699314
AT5G55830	AT1G21650	0.638380265043414
AT5G55530	AT4G39420	0.604127164569186
AT5G55570	AT4G08040	0.608014263663287
AT5G55570	AT1G11580	0.611701863250981
AT5G55580	AT4G23493	0.634676132655297
AT5G55580	AT3G15760	0.625343729262235
AT5G55660	AT2G28130	0.605795143258721
AT5G55680	AT4G33710	0.683034606179489
AT5G55680	AT1G21140	0.662947644738267
AT5G55790	AT5G46250	0.678021851932803
AT5G55790	AT5G18490	0.631798548380035
AT5G55790	AT5G03320	0.624106677352865
AT5G55790	AT1G59590	0.658664057426352
AT5G55790	AT1G68670	0.655108598631437
AT5G55380	AT2G22680	0.610248857156256
AT5G55400	AT3G46240	0.643792049374023
AT5G55420	AT5G15690	0.656468104237679
AT5G55420	AT4G04780	0.656468104237679
AT5G55490	AT3G52130	0.636279762795932
AT5G55490	AT2G13730	0.659893026226083
AT5G55070	AT2G46505	0.667555382571139
AT5G55120	AT1G76790	0.640890387100388
AT5G55170	AT5G54230	0.664994363816838
AT5G55170	AT5G49360	0.647385770100385
AT5G55170	AT5G01980	0.647385770100385
AT5G55170	AT5G06570	0.705570209394805
AT5G55170	AT3G46380	0.625982348148359
AT5G55170	AT3G45700	0.655056222519292
AT5G55170	AT4G25835	0.683292779766082
AT5G55170	AT1G56220	0.613343842122389
AT5G55170	AT3G11280	0.616192224512065
AT5G55170	AT3G12980	0.665129122979114
AT5G55170	AT3G14280	0.642542998334144
AT5G55170	AT1G32460	0.656640683413668
AT5G55170	AT1G06110	0.72458156451226
AT5G55210	AT2G01930	0.679248680383724
AT5G55220	AT2G22240	0.633982409246333
AT5G55260	AT3G04120	0.613352149860723
AT5G55300	AT4G00590	0.618192361354169
AT5G55180	AT3G19170	0.737634521453009
AT5G55200	AT5G37990	0.611005825952643
AT5G55200	AT3G27570	0.695429039449038
AT5G55160	AT3G62310	0.620940279930604
AT5G55250	AT3G10580	0.627320206945112
AT5G55280	AT5G45260	0.718303896717474
AT5G55280	AT5G02490	0.687516318524565
AT5G55280	AT4G25630	0.604083827051747
AT5G55280	AT3G10610	0.810214908133492
AT5G55100	AT4G39680	0.689307975044432
AT5G55100	AT3G04890	0.601352110720233
AT5G55100	AT3G07800	0.697989008151801
AT5G55100	AT2G41300	0.661347368835874
AT5G54870	AT5G38780	0.610201824664777
AT5G54870	AT3G48100	0.659333014776345
AT5G54870	AT4G00755	0.603909102560315
AT5G54870	AT3G19910	0.694258801881679
AT5G54870	AT1G44770	0.618987137639511
AT5G55050	AT4G01610	0.65939754972525
AT5G55050	AT4G00330	0.68002190893707
AT5G55050	AT1G06090	0.708316533586808
AT5G55050	AT1G06120	0.708316533586808
AT5G55050	AT1G50630	0.760953904623251
AT5G55050	AT2G17710	0.690482719032493
AT5G55050	AT2G40110	0.613876345314005
AT5G54540	AT5G18630	0.697259450292214
AT5G54540	AT3G52070	0.609052136065138
AT5G54540	AT3G24070	0.666474418203652
AT5G54540	AT3G06380	0.616276389304706
AT5G54540	AT1G54130	0.691369818370463
AT5G54540	AT2G04690	0.708144339791833
AT5G54540	AT1G04400	0.644140621777737
AT5G54540	AT1G62040	0.736651718433294
AT5G54540	AT2G25070	0.654955856464904
AT5G54540	AT2G37840	0.697035682247688
AT5G54690	AT2G33770	0.729173034914931
AT5G54700	AT1G53020	0.634531394031578
AT5G54730	AT3G61260	0.625478746121909
AT5G54730	AT3G50820	0.667555009354074
AT5G54730	AT4G40070	0.697913491099218
AT5G54730	AT1G18160	0.611549386953775
AT5G54730	AT1G72150	0.602442299480606
AT5G54730	AT1G21920	0.758209868974463
AT5G54730	AT2G04690	0.625041698171513
AT5G54750	AT5G05820	0.610801660370603
AT5G54770	AT5G18970	0.615523436464066
AT5G54770	AT3G33530	0.746688012246791
AT5G54770	AT2G16610	0.658215183626458
AT5G54770	AT2G28810	0.687394963859416
AT5G54840	AT2G22170	0.832502212955409
AT5G54860	AT5G51830	0.665255598237245
AT5G54860	AT5G18990	0.632255920221882
AT5G54860	AT3G55090	0.683324426877763
AT5G54860	AT3G47780	0.681905471841347
AT5G54860	AT3G48010	0.616338399085082
AT5G54860	AT3G47380	0.733511817630871
AT5G54860	AT4G22710	0.614922020489208
AT5G54860	AT4G22690	0.614922020489208
AT5G54860	AT4G02410	0.627388905384978
AT5G54860	AT1G19190	0.653292046471293
AT5G54860	AT1G66700	0.783137341080354
AT5G54860	AT1G66690	0.783137341080354
AT5G54860	AT3G26470	0.669591696526499
AT5G54860	AT3G26830	0.61246129229497
AT5G54860	AT1G69920	0.664523858970604
AT5G54860	AT2G43500	0.734467715110807
AT5G54860	AT1G76110	0.707168701404231
AT5G54860	AT2G28210	0.637747774582458
AT5G54860	AT2G24500	0.609037618542578
AT5G54950	AT1G27090	0.731144654163304
AT5G54950	AT2G40780	0.651340337186898
AT5G55010	AT3G04750	0.620215124839082
AT5G55010	AT1G56340	0.620215124839082
AT5G55010	AT2G21540	0.610656596105459
AT5G55040	AT5G06750	0.690851898354634
AT5G54800	AT1G01490	0.753975503195471
AT5G54940	AT5G51970	0.774981914675049
AT5G54940	AT5G37540	0.682871398200497
AT5G54940	AT5G07080	0.63563381785312
AT5G54940	AT3G61390	0.693427394300921
AT5G54940	AT3G45300	0.634830562783272
AT5G54940	AT4G15180	0.824863304530547
AT5G54940	AT3G45640	0.824863304530547
AT5G54940	AT3G45650	0.824863304530547
AT5G54940	AT4G33700	0.702013550026702
AT5G54940	AT4G27450	0.610048670702602
AT5G54940	AT4G26400	0.729382465951879
AT5G54940	AT4G08290	0.614378144791043
AT5G54940	AT1G25400	0.604677101042181
AT5G54940	AT3G13120	0.663914036752013
AT5G54940	AT1G27100	0.621297966300775
AT5G54940	AT3G23030	0.623630698656188
AT5G54940	AT3G23080	0.651472524612055
AT5G54940	AT3G22740	0.675338792721605
AT5G54940	AT3G07880	0.681524654677974
AT5G54940	AT3G10020	0.68433778405964
AT5G54940	AT1G01620	0.654794477852098
AT5G54940	AT1G63180	0.625216387559498
AT5G54940	AT1G71030	0.645651833112527
AT5G54940	AT1G69600	0.639523956561206
AT5G54940	AT1G76590	0.652019272619165
AT5G54940	AT1G19530	0.605844386629227
AT5G54940	AT1G19770	0.753151048412392
AT5G54940	AT1G64460	0.732259353522089
AT5G54940	AT1G62750	0.60806027294528
AT5G54940	AT1G03090	0.600152427684865
AT5G54940	AT2G13360	0.681904736593578
AT5G54940	AT1G61820	0.653876784963562
AT5G54940	AT1G61810	0.604344090185833
AT5G54940	AT1G10140	0.678253729341236
AT5G54940	AT1G03610	0.619053972722035
AT5G54940	AT2G25900	0.630132676504385
AT5G54940	AT2G19810	0.605652948933335
AT5G54940	AT2G39570	0.617864603466853
AT5G54940	AT2G40000	0.687561757171757
AT5G54940	AT2G33830	0.615453386244603
AT5G54670	AT1G71400	0.63250489386194
AT5G54270	AT5G23060	0.627157261929378
AT5G54270	AT1G61520	0.624126596579821
AT5G54250	AT5G38760	0.67538979452202
AT5G54250	AT4G03710	0.77400471103228
AT5G54250	AT1G29780	0.723268634517676
AT5G54400	AT2G03390	0.60648056137349
AT5G54390	AT2G36890	0.654692790431533
AT5G54470	AT2G04580	0.629460961973055
AT5G54500	AT4G39950	0.650561925889612
AT5G54500	AT4G20000	0.618057970096786
AT5G54500	AT1G18830	0.615765872090563
AT5G54500	AT2G30870	0.695002262276722
AT5G54510	AT5G41080	0.674595873321158
AT5G54510	AT5G39870	0.625186900307684
AT5G54510	AT3G52690	0.62293034752395
AT5G54510	AT3G45730	0.615249768780298
AT5G54510	AT4G38280	0.671187949497551
AT5G54510	AT4G38330	0.671187949497551
AT5G54510	AT4G38290	0.671187949497551
AT5G54510	AT3G30775	0.68539599062435
AT5G54510	AT3G04960	0.637546963362596
AT5G54510	AT4G37390	0.679531105430927
AT5G54510	AT1G59500	0.679531105430927
AT5G54510	AT1G68590	0.639510231120736
AT5G54510	AT1G21750	0.630253245960159
AT5G54510	AT1G60010	0.761338223031245
AT5G54510	AT1G09080	0.608709899606008
AT5G54510	AT2G02810	0.645163869471113
AT5G54490	AT5G03530	0.641280386383224
AT5G54490	AT3G62630	0.646110836035687
AT5G54490	AT3G49470	0.643235425008384
AT5G54490	AT3G46600	0.616786770230357
AT5G54490	AT4G36170	0.634747725222152
AT5G54490	AT4G01250	0.693453070454971
AT5G54490	AT3G23800	0.619235618920091
AT5G54490	AT3G16770	0.640775133919986
AT5G54490	AT1G67980	0.6317147480928
AT5G54490	AT1G48350	0.662254878039657
AT5G54490	AT1G10417	0.610776635463393
AT5G54490	AT1G23760	0.727898034952513
AT5G54490	AT2G25735	0.641973702325778
AT5G54530	AT1G78630	0.60654068374612
AT5G54660	AT3G44260	0.680474798607397
AT5G54660	AT4G29780	0.609430683706185
AT5G54660	AT4G24570	0.652080412129568
AT5G54660	AT4G13310	0.791700747561863
AT5G54660	AT4G13290	0.791700747561863
AT5G54660	AT4G04510	0.693051589716824
AT5G54660	AT1G58265	0.700184522490451
AT5G54660	AT1G58260	0.700184522490451
AT5G54660	AT3G30310	0.677120687787939
AT5G54660	AT1G67870	0.650465836349976
AT5G54660	AT1G14110	0.644404530591576
AT5G54580	AT2G33430	0.607184311157437
AT5G54600	AT1G48350	0.669806718385518
AT5G54650	AT4G28160	0.69957585435566
AT5G54630	AT3G21890	0.631774672628749
AT5G54050	AT4G10130	0.651260675890911
AT5G54080	AT2G45960	0.708942473364169
AT5G54095	AT4G38560	0.702487953815789
AT5G54095	AT3G22940	0.793597295853141
AT5G54095	AT1G03720	0.764001145217496
AT5G54110	AT5G53810	0.627344394570135
AT5G54110	AT3G16060	0.620909559730454
AT5G54110	AT1G70060	0.65918797272961
AT5G54150	AT1G18410	0.604405436471278
AT5G54200	AT5G24320	0.637151542847342
AT5G54200	AT1G48260	0.68186039509407
AT5G54200	AT1G63340	0.673655159496586
AT5G54200	AT1G62580	0.673655159496586
AT5G54200	AT2G47770	0.610851361796853
AT5G54200	AT2G38270	0.619222020559509
AT5G54170	AT1G68660	0.613115882234418
AT5G54160	AT1G12550	0.647604186028225
AT5G54160	AT1G29180	0.782172365547617
AT5G54280	AT1G30990	0.628272984488727
AT5G53990	AT3G51450	0.627752105471453
AT5G53990	AT3G28580	0.608706290302145
AT5G53990	AT1G64400	0.607955533614476
AT5G53990	AT2G43570	0.640381415062378
AT5G53990	AT1G73060	0.673669117666408
AT5G53990	AT1G73066	0.673669117666408
AT5G54000	AT3G29510	0.627288301077641
AT5G54000	AT5G25615	0.627288301077641
AT5G54000	AT2G14950	0.618941006964938
AT5G54010	AT4G03930	0.649716840226026
AT5G54010	2	0.730643193815782
AT5G54010	6	0.730643193815782
AT5G54010	3	0.730643193815782
AT5G54010	9	0.730643193815782
AT5G54010	_	0.730643193815782
AT5G54010	a	0.730643193815782
AT5G54010	t	0.730643193815782
AT5G53670	AT3G11380	0.7215607110427
AT5G53670	AT1G12490	0.61033199957393
AT5G53670	AT1G34530	0.690749103957812
AT5G53670	AT1G22420	0.680947641462735
AT5G53670	AT1G31250	0.6116258913361
AT5G53670	AT2G26160	0.690654808906868
AT5G53690	2	0.822797445933225
AT5G53690	6	0.822797445933225
AT5G53690	3	0.822797445933225
AT5G53690	7	0.822797445933225
AT5G53690	0	0.822797445933225
AT5G53690	_	0.822797445933225
AT5G53690	a	0.822797445933225
AT5G53690	t	0.822797445933225
AT5G53690	AT2G17845	0.717587680909096
AT5G53710	AT1G63170	0.679506395418983
AT5G53800	AT3G57940	0.679791617702674
AT5G53800	AT3G45270	0.765293268624495
AT5G53800	AT3G17690	0.698449192929397
AT5G53800	AT3G16360	0.61718763856462
AT5G53800	AT2G30430	0.600829046618023
AT5G53760	AT5G51830	0.699461292473363
AT5G53760	AT5G49480	0.694524882135851
AT5G53760	AT5G48570	0.748648808219746
AT5G53760	AT5G47870	0.617797669244159
AT5G53760	AT5G42810	0.744693792389436
AT5G53760	AT5G24660	0.698761079555612
AT5G53760	AT5G13750	0.803354061335668
AT5G53760	AT5G07860	0.643305655660868
AT5G53760	AT3G47780	0.824292080558222
AT5G53760	AT3G47380	0.616063646815565
AT5G53760	AT3G44190	0.649115660851957
AT5G53760	AT4G37370	0.800960939033297
AT5G53760	AT4G36010	0.623081044940209
AT5G53760	AT4G34131	0.713184745294506
AT5G53760	AT4G34135	0.713184745294506
AT5G53760	AT4G21990	0.783273009893045
AT5G53760	AT4G04610	0.699763388836023
AT5G53760	AT4G02410	0.656081068734097
AT5G53760	AT1G19190	0.659548077768075
AT5G53760	AT1G30400	0.70237366040824
AT5G53760	AT1G75270	0.78301143800648
AT5G53760	AT3G28210	0.602053811962442
AT5G53760	AT3G25610	0.616448967105738
AT5G53760	AT3G25250	0.740477246211345
AT5G53760	AT3G14660	0.645564404903087
AT5G53760	AT3G17609	0.770090992307179
AT5G53760	AT1G69930	0.799720663134264
AT5G53760	AT1G72490	0.76240570107681
AT5G53760	AT2G43500	0.735571444645368
AT5G53760	AT1G55920	0.775916740008634
AT5G53760	AT1G06180	0.789475430783044
AT5G53760	AT1G78340	0.600717834948872
AT5G53760	AT1G79710	0.601664270095496
AT5G53760	AT1G14130	0.846726006490119
AT5G53760	AT1G62180	0.722000904541686
AT5G53760	AT1G60750	0.853956982144771
AT5G53760	AT2G02000	0.642761205424714
AT5G53760	AT2G02010	0.642761205424714
AT5G53760	AT2G15490	0.86194501871992
AT5G53760	AT2G24500	0.760978344612268
AT5G53760	AT2G12190	0.885794977260307
AT5G53760	AT1G64950	0.885794977260307
AT5G53760	AT2G29420	0.784212128680191
AT5G53760	AT2G34660	0.759517594304411
AT5G53760	AT2G39650	0.633313119484911
AT5G53890	AT2G22910	0.689583993823438
AT5G53900	AT1G72410	0.757667407706283
AT5G53920	AT4G07410	0.676898182553552
AT5G53960	AT3G10240	0.721813620422552
AT5G53580	AT4G27410	0.669942859831452
AT5G53580	AT4G27450	0.600518500446662
AT5G53580	AT4G25080	0.602340280700936
AT5G53580	AT1G76410	0.610180660260926
AT5G53640	AT1G07720	0.711265075700268
AT5G53210	AT5G41080	0.658973365019123
AT5G53210	AT5G39870	0.833317967747656
AT5G53210	AT3G52690	0.748859327383266
AT5G53210	AT3G45730	0.836649327189121
AT5G53210	AT4G27260	0.719341055935523
AT5G53210	AT4G03340	0.759705867468539
AT5G53210	AT3G30775	0.605946961572457
AT5G53210	AT3G08970	0.838302501928235
AT5G53210	AT1G72160	0.626631742925212
AT5G53210	AT1G26410	0.688768536716988
AT5G53210	AT1G26380	0.620446576503305
AT5G53210	AT1G21750	0.683830158055434
AT5G53210	AT1G09080	0.764126290857799
AT5G53210	AT1G52100	0.618645616392444
AT5G53210	AT2G34180	0.636279657208893
AT5G53210	AT2G02810	0.709821007002152
AT5G53250	AT2G27370	0.632263294948234
AT5G53350	AT3G56310	0.678120364717209
AT5G53350	AT2G42890	0.776107887116096
AT5G53410	AT4G27657	0.619660359975768
AT5G53400	AT4G19460	0.62061694384497
AT5G53240	AT3G56540	0.617800505037719
AT5G53240	AT3G52020	0.617800505037719
AT5G53240	AT1G29450	0.632585061820163
AT5G53240	AT1G70170	0.797963557478676
AT5G53370	AT5G16550	0.684732770904696
AT5G53310	AT2G30970	0.613211578951508
AT5G53440	AT3G59140	0.680411054517599
AT5G53440	AT4G24830	0.728073248431288
AT5G53450	AT5G45070	0.658306889937646
AT5G53450	AT5G38000	0.622080436756617
AT5G53450	AT5G37940	0.622080436756617
AT5G53450	AT3G58810	0.792471696478333
AT5G53450	AT4G09110	0.671979109507407
AT5G53450	AT3G11430	0.632890779125395
AT5G52920	AT1G14080	0.696706175983657
AT5G52920	AT2G27840	0.647438022792881
AT5G53010	AT3G22650	0.640992578261286
AT5G53030	AT3G57450	0.629281205628748
AT5G53030	AT3G50060	0.777361375747905
AT5G53070	AT1G79090	0.608028624417897
AT5G53160	AT5G49360	0.716393962939056
AT5G53160	AT5G01980	0.716393962939056
AT5G53160	AT5G39870	0.61280223172623
AT5G53160	AT5G24490	0.634758989604927
AT5G53160	AT5G22920	0.69568883008701
AT5G53160	AT5G19120	0.630232986342448
AT5G53160	AT5G18670	0.641490344220072
AT5G53160	AT5G14540	0.64068138311853
AT5G53160	AT5G06800	0.682253674366537
AT5G53160	AT3G61060	0.78251361707223
AT5G53160	AT3G59110	0.611454480553215
AT5G53160	AT3G56400	0.622185424846579
AT5G53160	AT3G48360	0.640501028305384
AT5G53160	AT3G45700	0.70920501008924
AT5G53160	AT4G39675	0.615356956110441
AT5G53160	AT4G37610	0.692663272403939
AT5G53160	AT4G30690	0.607817568309332
AT5G53160	AT4G28240	0.700171161059825
AT5G53160	AT4G19420	0.618217968985917
AT5G53160	AT1G25560	0.778327387399454
AT5G53160	AT1G12700	0.608320581106398
AT5G53160	AT1G12680	0.608320581106398
AT5G53160	AT1G56220	0.618294862270818
AT5G53160	AT3G11280	0.736039699156095
AT5G53160	AT1G66720	0.706708575899965
AT5G53160	AT3G30775	0.612531364644729
AT5G53160	AT3G23030	0.634202143334403
AT5G53160	AT3G15450	0.689316039807632
AT5G53160	AT3G10020	0.675581782467444
AT5G53160	AT1G72160	0.706422991004602
AT5G53160	AT1G71980	0.620558901472558
AT5G53160	AT1G80380	0.683458445899962
AT5G53160	AT1G49240	0.624479943051387
AT5G53160	AT1G18460	0.674264942109883
AT5G53160	AT1G68590	0.749173356131342
AT5G53160	AT1G23390	0.648958158864884
AT5G53160	AT1G23870	0.671898725987734
AT5G53160	AT1G70290	0.6181434542575
AT5G53160	AT2G20670	0.662845343819634
AT5G53160	AT2G15890	0.632952200336824
AT5G53160	AT2G18700	0.617790696296156
AT5G53160	AT2G25900	0.681097301753475
AT5G53160	AT2G30600	0.611745837727255
AT5G53170	AT5G52120	0.691636059568978
AT5G52850	AT1G48050	0.60014392905663
AT5G52570	AT3G17390	0.682034100474025
AT5G52580	AT1G03930	0.69813803840742
AT5G52580	AT5G44100	0.69813803840742
AT5G52770	AT5G10500	0.677692485489167
AT5G52770	AT3G62950	0.671240735176437
AT5G52770	AT3G50730	0.618455885920378
AT5G52770	AT3G48770	0.78353383579444
AT5G52770	AT4G23960	0.767620755377129
AT5G52770	AT4G19170	0.674219260162536
AT5G52770	AT1G35850	0.710057689664353
AT5G52770	AT5G59280	0.710057689664353
AT5G52770	AT3G21660	0.713021989826013
AT5G52770	AT3G01700	0.616637590484522
AT5G52770	AT1G64360	0.666287114308847
AT5G52770	AT3G10113	0.611453735768294
AT5G52770	AT1G18330	0.611453735768294
AT5G52770	AT2G34510	0.610543755147486
AT5G52800	AT4G37830	0.609848819482973
AT5G52750	AT5G23290	0.688275429587708
AT5G52750	AT4G39980	0.649424162217379
AT5G52750	AT4G32720	0.619107125958351
AT5G52750	AT4G09030	0.61544791344108
AT5G52750	AT3G15790	0.632004933018272
AT5G52750	AT3G16050	0.679232220951538
AT5G52750	AT3G03550	0.646940292888049
AT5G52750	AT1G74310	0.624832724093796
AT5G52750	AT1G75390	0.635377698660888
AT5G52750	AT1G47400	0.68643854084095
AT5G52750	AT1G30530	0.650898055152074
AT5G52750	AT1G79470	0.635220500756645
AT5G52750	AT2G27970	0.610702968718264
AT5G52750	AT1G03840	0.710314916035296
AT5G52750	AT2G15050	0.60158323963778
AT5G52810	AT3G54200	0.645013239870467
AT5G52810	AT3G50900	0.606673795328818
AT5G52810	AT4G30420	0.735804627884074
AT5G52810	AT2G15480	0.699289365374023
AT5G52650	AT4G22670	0.711481827607041
AT5G52650	AT3G25520	0.68182939641259
AT5G52640	AT5G51830	0.830953616854534
AT5G52640	AT5G52020	0.657343643320896
AT5G52640	AT5G49910	0.60091174203311
AT5G52640	AT5G47980	0.666817307860215
AT5G52640	AT5G47870	0.600824531658181
AT5G52640	AT5G42580	0.674268229151127
AT5G52640	AT5G40590	0.767042431832448
AT5G52640	AT5G23830	0.715023512283863
AT5G52640	AT5G23190	0.835279148665652
AT5G52640	AT5G18990	0.601625703203702
AT5G52640	AT3G56980	0.686684829221009
AT5G52640	AT3G47780	0.704065468459914
AT5G52640	AT3G44190	0.67278531200333
AT5G52640	AT4G39030	0.683098128401392
AT5G52640	AT4G38620	0.782289498812352
AT5G52640	AT4G36010	0.60027531073464
AT5G52640	AT4G26790	0.651149978302139
AT5G52640	AT4G22070	0.661948501463346
AT5G52640	AT4G12400	0.781851372795813
AT5G52640	AT4G01870	0.645455438292075
AT5G52640	AT1G66880	0.603685636180523
AT5G52640	AT3G28210	0.710983480671978
AT5G52640	AT3G25610	0.653650417742496
AT5G52640	AT3G22890	0.704528405431713
AT5G52640	AT3G24982	0.704944336509632
AT5G52640	AT3G25250	0.751318305061344
AT5G52640	AT3G17860	0.668791811009275
AT5G52640	AT3G09440	0.683110476334298
AT5G52640	AT1G01610	0.763993377973782
AT5G52640	AT2G43500	0.815666032093477
AT5G52640	AT1G49030	0.618645965114727
AT5G52640	AT1G14120	0.684249121839211
AT5G52640	AT1G26900	0.658167387369401
AT5G52640	AT1G77280	0.689742268075034
AT5G52640	AT1G62180	0.606212653257108
AT5G52640	AT2G29450	0.708214233891212
AT5G52640	AT2G34490	0.60977683060775
AT5G58990	AT4G36020	0.62250816322086
AT5G52370	AT4G36020	0.62250816322086
AT5G58990	AT4G05440	0.644661578322834
AT5G52370	AT4G05440	0.644661578322834
AT5G58990	AT3G15460	0.648737362432385
AT5G52370	AT3G15460	0.648737362432385
